name,address,rating,reviews,price,cuisines,lon,lat,zone,subzone
Food Park,107 Clementi St 12 Sunset Way Singapore 120107 Singapore,3.0,1,,"['Hawker Centre', 'Chinese', 'Asian Fusion']",103.76993,1.32227,CLEMENTI,SUNSET WAY
Ramen Play,26 Sentosa Gateway #B1-219 Singapore 098138 Singapore,1.5,3,$$,"['Food', 'Asian Fusion']",103.8229218,1.2550499,SOUTHERN ISLANDS,SENTOSA
Eighteen Chefs,No. 1 Fusionopolis Way  Connexis #B1-12/13 Singapore 138632 Singapore,3.0,1,,['Asian Fusion'],103.7880783,1.2983902,QUEENSTOWN,ONE NORTH
Ipoh Lau Yau Bean Sprouts Chicken,1 Harbourfront Avenue Singapore 098632 Singapore,2.0,2,,['Asian Fusion'],103.8183136,1.26491,BUKIT MERAH,MARITIME SQUARE
Rice Stall MEGAbites Cafe,"Singapore Institute of Management HQ, 461 Clementi Road Block A, Level 3 Singapore 599491 Singapore",3.0,1,$,"['Asian Fusion', 'Singaporean', 'Imported Food']",103.7763138,1.32977,BUKIT TIMAH,ANAK BUKIT
Noodles Stall MEGAbites Cafe,"Singapore Institute of Management HQ, 461 Clementi Road Block A, Level 3 Singapore 599491 Singapore",3.0,1,$,"['Chinese', 'Asian Fusion', 'Singaporean']",103.7763138,1.32977,BUKIT TIMAH,ANAK BUKIT
Oriental Stall MEGAbites Cafe,"Singapore Institute of Management HQ, 461 Clementi Road Block A, Level 3 Singapore 599491 Singapore",3.0,1,$,"['Asian Fusion', 'Singaporean', 'Imported Food']",103.7763138,1.32977,BUKIT TIMAH,ANAK BUKIT
Kopitiam,"1 Sengkang Square #04-14/19, Compass Point Singapore 545078 Singapore",3.0,1,$,"['Local Flavor', 'Asian Fusion']",103.8950424,1.39205,SENGKANG,SENGKANG TOWN CENTRE
Kungfu Paradise,"799 New Changi Road, #01-01 Singapore 467351 Singapore",3.0,1,,['Asian Fusion'],103.9015427,1.31692,GEYLANG,GEYLANG EAST
Kowloon Bay HK Cafe,17 Petir Rd #01-07 Singapore 678278 Singapore,3.0,1,,"['Chinese', 'Asian Fusion']",103.7639856,1.378693154,BUKIT PANJANG,JELEBU
Japanese Stall Jun Hang Food Court,"Singapore Institute of Management HQ, 461 Clementi Road Block A, Level 3 Singapore 599491 Singapore",2.0,2,$,"['Sushi Bars', 'Japanese', 'Asian Fusion']",103.7763138,1.32977,BUKIT TIMAH,ANAK BUKIT
Janice Wong,93 Stamford Rd National Museum Singapore Singapore 178897 Singapore,1.5,2,$$,"['Desserts', 'Asian Fusion', 'Bars']",103.84877,1.29682,MUSEUM,BRAS BASAH
Straits Express Restaurant &amp; Bar,"1 Stadium Place #01-24/28, Kallang Wave Mall Singapore 397638 Singapore",1.5,2,,"['Asian Fusion', 'Bars']",103.8730164,1.30309,KALLANG,TANJONG RHU
Spaghetti &amp; Grill - Sim Lim Square Food Court,"1 Rochor Canal Rd #B1-08, Food Court Stall 15 Singapore 188504 Singapore",2.0,1,,['Asian Fusion'],103.8527298,1.303140808,ROCHOR,BENCOOLEN
Fruit Paradise,68 Orchard Road  #04-01 Tokyo Walker Plaza Singapura #05-51/52 Singapore 238839 Singapore,2.0,1,$,['Asian Fusion'],103.845379,1.299322,MUSEUM,DHOBY GHAUT
Soon Lee Heng Satay,590 Upper Thomson Road #01-31 Sembawang 574419 Singapore,5.0,1,,['Asian Fusion'],103.8368073,1.3392,NOVENA,MOUNT PLEASANT
The Glass House,11 Canning Walk Singapore 178881 Singapore,2.0,1,,['Asian Fusion'],103.84581,1.29664,MUSEUM,FORT CANNING
Suki-ya,201 Victoria Street #04-14/15 Singapore 188067 Singapore,1.5,3,,['Asian Fusion'],103.8541412,1.29971,ROCHOR,VICTORIA
Ang Moh Noodle House,182 Joo Chiat Road Hong Mao Mian Jia Singapore 427453 Singapore,2.0,1,,"['Street Vendors', 'Asian Fusion']",103.8999634,1.31252,GEYLANG,GEYLANG EAST
Ma Maison Millenia Walk,"Millenia Walk, 9 Raffles Boulevard #P3-03 Singapore 039596 Singapore",2.0,1,,['Asian Fusion'],103.859851,1.2920715,DOWNTOWN CORE,MARINA CENTRE
PERFECTO Fusion Cuisine &amp; Bar Restaurant,"3 Pickering Street #01-27/28, Nankin Row Singapore 048660 Singapore",2.0,1,$$$,"['Bars', 'Asian Fusion']",103.8476821,1.2848894,OUTRAM,CHINA SQUARE
Subarashii Grill &amp; Bar,1A Short St #01-02 Singapore 188210 Singapore,5.0,1,,"['Japanese', 'Barbeque', 'Asian Fusion']",103.8507227,1.302769382,ROCHOR,BENCOOLEN
Pappamia,8 Sentosa Gateway Festive Hotel Singapore 098269 Singapore,2.0,1,$$$,['Asian Fusion'],103.8186874,1.25594,SOUTHERN ISLANDS,SENTOSA
Katong Kitchen,25 Marine Parade Level 4 Singapore 449536 Singapore,2.0,1,,"['Asian Fusion', 'Singaporean', 'Buffets']",103.9031057,1.303709681,MARINE PARADE,MARINE PARADE
Moon Star,70 Zion Road Zion Riverside Food Centre No 2 Singapore 247792 Singapore,5.0,1,$,"['Chinese', 'Indonesian', 'Asian Fusion']",103.8312678,1.292427797,TANGLIN,CHATSWORTH
MEGAbites Cafe,"Singapore Institute of Management HQ, 461 Clementi Road Block A, Level 3 Singapore 599491 Singapore",2.0,1,$,"['Italian', 'Asian Fusion', 'Singaporean']",103.7763138,1.32977,BUKIT TIMAH,ANAK BUKIT
The Pirate Sheep,218 Pasir Panjang Rd #01-03 Singapore 118579 Singapore,5.0,1,,"['Asian Fusion', 'Tapas/Small Plates', 'Imported Food']",103.7858998,1.279095312,QUEENSTOWN,PASIR PANJANG 1
Don.档,30 Foch Rd #01-02 Singapore 209276 Singapore,3.5,2,,"['Hawker Centre', 'Asian Fusion', 'Japanese']",103.86028,1.31237,KALLANG,LAVENDER
Marutama Ra-men,"180 Kitchener Rd #04-18, City Square Mall Singapore 208539 Singapore",1.0,1,,"['Asian Fusion', 'Ramen']",103.85661,1.31133,KALLANG,LAVENDER
One Concept Wine &amp; Dine,"No.54, Blair Road Singapore 089954 Singapore",1.0,1,,['Asian Fusion'],103.835719,1.2759187,BUKIT MERAH,EVERTON PARK
Bagus La Mian Yong Taufu,276 Changi Rd Singapore 419756 Singapore,4.0,1,,"['Asian Fusion', 'Chinese']",103.9062424,1.31758,BEDOK,FRANKEL
Nonya &amp; Baba,"1 Habourfront Walk #01-54/56, Vivo City Singapore 098585 Singapore",4.0,1,,['Asian Fusion'],103.821474,1.26540591,BUKIT MERAH,MARITIME SQUARE
FLAVA Contemporary Asian Bistro &amp; Grill,907 East Coast Rd #01-03 Springvale Singapore 459107 Singapore,4.0,1,,"['Desserts', 'Halal', 'Asian Fusion']",103.9247199,1.31291,BEDOK,FRANKEL
Shutters Restaurant,1 Larkhill Rd Amara Sanctuary Resort Sentosa Island 099394 Singapore,4.0,1,,"['Modern European', 'Asian Fusion', 'Tapas/Small Plates']",103.8222338,1.251640821,SOUTHERN ISLANDS,SENTOSA
River Wok,80 Mohamed sultan Rd #01-12 The Pier Singapore 239013 Singapore,3.0,1,,['Asian Fusion'],103.84052,1.29129,SINGAPORE RIVER,ROBERTSON QUAY
Istimewa Kitchen,3014 Bedok Industrial Park E Century Village Coffee Shop Singapore 489980 Singapore,4.0,1,$,"['Halal', 'Asian Fusion']",103.9503021,1.33544,TAMPINES,SIMEI
Mufiz Restaurant,600 Lorong 4 Toa Payoh Singapore 319515 Singapore,1.0,1,,['Asian Fusion'],103.848445,1.332172858,TOA PAYOH,TOA PAYOH CENTRAL
Good Old Days,60 Siloso Beach Walk Southern Islands 098997 Singapore,3.0,1,,['Asian Fusion'],103.81719,1.25172,SOUTHERN ISLANDS,SENTOSA
Burnt Ends,20 Teck Lim Rd Singapore 088391 Singapore,4.5,59,$$$$,"['Australian', 'Steakhouses', 'Barbeque']",103.84175,1.28056,OUTRAM,CHINATOWN
Salt Grill &amp; Sky Bar,"ION Orchard 2 Orchard Turn, Level 55-56 Singapore 238801 Singapore",4.0,41,$$$$,"['Modern European', 'Australian']",103.8322377,1.30358594,ORCHARD,BOULEVARD
Boomarang,52 Circular Rd Singapore 049407 Singapore,4.0,19,$$,"['Breakfast &amp; Brunch', 'Bars', 'Australian']",103.8496523,1.285832908,SINGAPORE RIVER,BOAT QUAY
Symmetry,9 Jalan Kubor Singapore 199206 Singapore,3.5,28,$$$,"['Australian', 'Cafes']",103.8592199,1.30387,ROCHOR,KAMPONG GLAM
Cheek by Jowl,21 Boon Tat Street Singapore 069620 Singapore,4.5,8,$$$,"['Cocktail Bars', 'Australian']",103.84849,1.28139,OUTRAM,CHINATOWN
Salted &amp; Hung,12 Purvis St Singapore 188591 Singapore,4.0,10,$$$,['Australian'],103.8551941,1.296537233,DOWNTOWN CORE,BUGIS
Wooloomooloo Steakhouse,Swissôtel The Stamford 2 Stamford Road Level 3 Singapore 178882 Singapore,3.5,22,$$$$,"['Steakhouses', 'Australian']",103.8530507,1.293228178,DOWNTOWN CORE,CITY HALL
Cafe Melba,"Goodman Arts Centre 90 Goodman Road Blk N, #01-56 Singapore 439053 Singapore",3.0,36,$$,"['Cafes', 'Australian']",103.885088,1.304020345,MARINE PARADE,MOUNTBATTEN
Boomarang Bistro &amp; Bar,60 Robertson Quay #01-15 The Quayside Singapore 238252 Singapore,3.0,25,$$$,"['Bars', 'Breakfast &amp; Brunch', 'Australian']",103.83919,1.29026,SINGAPORE RIVER,ROBERTSON QUAY
Whitegrass,"30 Victoria St #01-26/27, Chijmes Singapore 187996 Singapore",5.0,5,$$$$,"['Australian', 'Bars']",103.85197,1.29544,DOWNTOWN CORE,CITY HALL
Table At 7,7 Mohammed Sultan Road Singapore 238957 Singapore,4.5,6,$$,"['Indonesian', 'Australian']",103.8418615,1.293986098,RIVER VALLEY,INSTITUTION HILL
Bergs Gourmet Burgers,10 Haji Lane Singapore 189203 Singapore,3.0,13,$$,"['Burgers', 'Australian']",103.8593597,1.30051,ROCHOR,KAMPONG GLAM
Barossa,Esplanade Mall 8 Raffles Avenue #01-11 Singapore 039802 Singapore,3.0,12,$$$,"['Steakhouses', 'Australian']",103.8558599,1.289637293,DOWNTOWN CORE,MARINA CENTRE
Dome Cafe @ Dempsey Hill,11 Dempsey Rd #01-18 Singapore 249673 Singapore,2.5,7,$$,"['Coffee &amp; Tea', 'Breakfast &amp; Brunch', 'Australian']",103.81011,1.30413,TANGLIN,RIDOUT
Dimbulah,Wallich St #01-03 Singapore 078884 Singapore,4.5,2,$,"['Coffee &amp; Tea', 'Breakfast &amp; Brunch', 'Australian']",103.84509,1.27679,DOWNTOWN CORE,TANJONG PAGAR
Barossa,22 Lorong Mambong Singapore 277681 Singapore,3.0,5,$$,"['Bars', 'Australian']",103.79498,1.31158,QUEENSTOWN,HOLLAND DRIVE
Jones The Grocer,"2 Orchard Turn #04-14, ION Orchard Singapore 238801 Singapore",2.5,4,$$,"['Australian', 'Specialty Food']",103.833847,1.30417051,ORCHARD,BOULEVARD
Dome Cafe @ Parkway Parade,80 Marine Parade Rd #01-69A/K5/K6 Singapore 449269 Singapore,3.0,2,$$,"['Coffee &amp; Tea', 'Breakfast &amp; Brunch', 'Australian']",103.905296,1.301038,MARINE PARADE,MARINE PARADE
Dome Cafe @ UOB Plaza 1,80 Raffles Place #01-02 UOB Plaza 1 Singapore 048624 Singapore,3.0,1,$$,"['Cafes', 'Breakfast &amp; Brunch', 'Australian']",103.8505945,1.2854209,DOWNTOWN CORE,RAFFLES PLACE
The Asian Kitchen,270 North Bridge Road Raffles City Singapore 179103 Singapore,3.0,1,,['Australian'],103.8533325,1.29383,DOWNTOWN CORE,CITY HALL
Mad Jack,"#01-129, 352 Clementi Avenue 2 Singapore 120352 Singapore",3.0,1,$$,['Australian'],103.77153,1.314595,CLEMENTI,CLEMENTI NORTH
Kaiserhaus,"17 Stamford Road #02-06 &amp; #03-06, Capitol Singapore Singapore 178907 Singapore",4.0,2,,"['Austrian', 'Bars']",103.85108,1.29348,DOWNTOWN CORE,CITY HALL
Superstar K,75 Tanjong Pagar Road Singapore 088496 Singapore,4.5,14,$$$,"['Korean', 'Barbeque']",103.8454208,1.27882,DOWNTOWN CORE,TANJONG PAGAR
Yakiniku Yazawa,11 Unity Street #01-01 Robertson Walk Singapore 237995 Singapore,4.5,14,$$$$,"['Japanese', 'Barbeque', 'Steakhouses']",103.84161,1.29216,SINGAPORE RIVER,ROBERTSON QUAY
8 Korean BBQ,"6 Eu Tong Sen Street #02-70/90, The Central Singapore 059817 Singapore",4.0,21,$$$,"['Korean', 'Barbeque']",103.8466714,1.288706978,SINGAPORE RIVER,CLARKE QUAY
Decker Barbecue,60 Robertson Quay #01-17 Singapore 238252 Singapore,3.5,17,$$$,['Barbeque'],103.8393263,1.289996091,SINGAPORE RIVER,ROBERTSON QUAY
Lim Chee Guan,203 New Bridge Rd Singapore 059429 Singapore,4.5,8,$$$$,"['Barbeque', 'Specialty Food', 'Chinese']",103.8436127,1.28405,OUTRAM,CHINATOWN
Riverside Indonesian BBQ,"2 Orchard Turn #B4-04G, Food Opera @ ION Orchard Singapore 238801 Singapore",5.0,5,$,"['Indonesian', 'Barbeque']",103.83181,1.3040799,ORCHARD,BOULEVARD
Bee Cheng Hiang - New Bridge Road,189 New Bridge Rd Singapore 059422 Singapore,4.5,7,$$,"['Singaporean', 'Meat Shops', 'Barbeque']",103.843941,1.284398,OUTRAM,CHINATOWN
Inasal,304 Orchard Road #04-49/50/51 Lucky Plaza Singapore 238863 Singapore,4.5,7,$,"['Filipino', 'Barbeque']",103.8340325,1.304423,ORCHARD,BOULEVARD
Riverside Indonesian BBQ,68 Orchard Rd  #06-15/20 Plaza Singapura Kopitiam Singapore 238839 Singapore,4.5,5,$,"['Indonesian', 'Barbeque']",103.8449097,1.30048,MUSEUM,DHOBY GHAUT
Wang Dae Bak Korean BBQ,98 Amoy St Singapore 069918 Singapore,4.0,8,$,"['Korean', 'Barbeque']",103.8471832,1.2814699,OUTRAM,CHINATOWN
Gyu Kaku,"238 Thomson Road #02-46, Novena Square Singapore 307683 Singapore",4.0,6,$$$,"['Japanese', 'Barbeque']",103.8437662,1.319721568,NOVENA,MOULMEIN
I'm Kim Korean BBQ,"1 Zubir Said Dr #01-04/05/06/07, School of The Arts Singapore 227968 Singapore",4.0,9,$$,"['Korean', 'Barbeque', 'Buffets']",103.8490377,1.299266351,MUSEUM,DHOBY GHAUT
Braseiro,333 Joo Chiat Rd Singapore 427588 Singapore,4.0,10,$$,"['Barbeque', 'Steakhouses', 'Brasseries']",103.90276,1.30903,MARINE PARADE,KATONG
Morganfield's,"1 Vista Exchange Green #02-23, The Star Vista Singapore 138617 Singapore",3.0,14,$$,"['Steakhouses', 'Barbeque', 'Bars']",103.788448,1.306852,QUEENSTOWN,ONE NORTH
Tom Yum Kungfu,2 Maju Avenue Singapore 556680 Singapore,3.5,10,$$,"['Thai', 'Barbeque']",103.865816,1.364549496,SERANGOON,SERANGOON GARDEN
Haramiya Japanese BBQ Restaurant,6 Eu Tong Sen Street #03-86 The Central Singapore 059817 Singapore,4.0,5,$$,"['Barbeque', 'Japanese']",103.8460204,1.287973726,SINGAPORE RIVER,CLARKE QUAY
Camp Kilo Charcoal Club,66 Kampong Bugis #01-01 Singapore 338987 Singapore,4.0,5,$$$,['Barbeque'],103.86615,1.30617,KALLANG,KAMPONG BUGIS
Bar B Q Tonight,10 Roberts Lane Singapore 218289 Singapore,4.0,5,$$,['Barbeque'],103.85386,1.31054,ROCHOR,FARRER PARK
Yakiniku Heijoen,435 Orchard Road #04-47 Singapore 238877 Singapore,5.0,2,,"['Japanese', 'Barbeque']",103.8335507,1.303603369,ORCHARD,BOULEVARD
Keith Crackling Roast,112 East Coast Rd #B1-29 Singapore 428802 Singapore,4.0,4,$$,"['Cafes', 'Barbeque']",103.90483,1.30548,MARINE PARADE,MARINE PARADE
KL Shao Roast,"1 Brooke Rd #B1-K3, Katong Plaza Singapore 429979 Singapore",4.0,4,$,"['Singaporean', 'Barbeque']",103.903803,1.304191,MARINE PARADE,MARINE PARADE
Jerry's BBQ and Grill,92 Club Street Singapore 069460 Singapore,3.5,5,$$,['Barbeque'],103.8454666,1.28174,OUTRAM,CHINATOWN
Aburiya,60 Robertson Quay #01-03 The Quayside Singapore 238252 Singapore,4.5,3,$$$,['Barbeque'],103.83919,1.29026,SINGAPORE RIVER,ROBERTSON QUAY
Manbok BBQ &amp; Seafood,19 Cheong Chin Nam Rd Bukit Timah Singapore 599743 Singapore,3.5,5,$$,"['Barbeque', 'Korean', 'Seafood']",103.77507,1.34344,BUKIT TIMAH,ANAK BUKIT
Tony Roma's,181 Orchard Rd #07-03 Singapore 189621 Singapore,3.5,5,$$$,"['Barbeque', 'Seafood', 'Steakhouses']",103.8395765,1.300483276,ORCHARD,SOMERSET
Gan Yakitori,"1 Vista Exchange Gree #02-20, The Star Vista Singapore 138617 Singapore",4.0,4,,"['Japanese', 'Barbeque']",103.7830963,1.2820899,QUEENSTOWN,PASIR PANJANG 1
Chuckwagon BBQ &amp; Grill,7 Portsdown Rd Singapore 139298 Singapore,4.5,3,,"['Barbeque', 'Steakhouses']",103.7957814,1.296175138,QUEENSTOWN,ONE NORTH
Lang Nuong Viet Nam,18 Foch Rd Singapore 209260 Singapore,4.0,3,$$,"['Vietnamese', 'Barbeque']",103.8596951,1.311980867,KALLANG,LAVENDER
Wang Dae Bak Korean BBQ,22 Cross Street #01-64 Singapore 048421 Singapore,4.0,4,,"['Korean', 'Barbeque']",103.8466553,1.284370802,OUTRAM,CHINA SQUARE
Daessiksin Korean BBQ,"277 Orchard Rd #03-17, Orchard Gateway Singapore 556083 Singapore",4.0,3,,['Barbeque'],103.83896,1.3009599,ORCHARD,SOMERSET
Ssikkek Korean Grill Bbq Buffet,231 Bain Street #02-01 Bras Basah Complex Singapore 180231 Singapore,3.0,5,$$,"['Barbeque', 'Korean', 'Do-It-Yourself Food']",103.8537064,1.29653,DOWNTOWN CORE,BUGIS
Beef Yakiniku Dining Yakiniquest,48 Boat Quay Singapore 049837 Singapore,4.5,2,,"['Barbeque', 'Yakiniku']",103.84935,1.28689,SINGAPORE RIVER,BOAT QUAY
Auntie Kim's Korean Restaurant,460 Alexandra Rd Singapore 119963 Singapore,4.0,3,$$,"['Korean', 'Barbeque']",103.8008,1.27409,QUEENSTOWN,PASIR PANJANG 2
Manna Story,"68 Orchard Road, #B2-22 Plaza Singapura Singapore 238839 Singapore",2.5,8,$$,"['Barbeque', 'Korean']",103.8449097,1.30048,MUSEUM,DHOBY GHAUT
Little Hiro,559 Bukit Timah Road #01-01 King's Arcade Singapore 269695 Singapore,3.0,6,$$,"['Barbeque', 'Japanese', 'Hawaiian']",103.810749,1.323162,BUKIT TIMAH,CORONATION ROAD
Seorae Korean Charcoal BBQ - Plaza Singapura,68 Orchard Rd #02-01 Singapore 238839 Singapore,3.5,3,$$$,"['Korean', 'Barbeque']",103.84491,1.30048,MUSEUM,DHOBY GHAUT
Wicked Grill,306 Tanjong Katong Rd Singapore 437089 Singapore,4.0,3,$,"['Steakhouses', 'Beer Bar', 'Barbeque']",103.89493,1.3095699,MARINE PARADE,KATONG
Mookata,200 Victoria St #02-53 Singapore 188021 Singapore,3.5,4,$$,"['Thai', 'Barbeque', 'Seafood']",103.8549212,1.299368919,DOWNTOWN CORE,BUGIS
Good Luck BBQ Chicken Wings and Satay,20 Kensington Park Road #01-29 Chomp Chomp Food Centre Singapore 557269 Singapore,4.5,2,$,['Barbeque'],103.866407,1.364547,SERANGOON,SERANGOON GARDEN
Sodam Korean Rest &amp; Bar,100 Tras Street #01-08 Singapore 079027 Singapore,3.0,6,$$$,['Barbeque'],103.8434982,1.27527,DOWNTOWN CORE,ANSON
Magosaburou,2 Orchard Turn #04-11&amp; #05-01 ION Orchard Singapore 238801 Singapore,3.5,3,$$$$,"['Japanese', 'Barbeque']",103.8318176,1.30407,ORCHARD,BOULEVARD
Mattar Road Seafood Barbecue,Blk 51 Old Airport Rd #01-63 Old Airport Road Food Centre Singapore 390051 Singapore,4.5,2,,"['Barbeque', 'Seafood']",103.8857,1.30817,GEYLANG,ALJUNIED
8 Korean BBQ,1 Scotts Rd #04-20/21 Shaw Centre Singapore 228208 Singapore,3.5,3,$$,"['Korean', 'Barbeque']",103.83189,1.30613,ORCHARD,BOULEVARD
Guiga Korean BBQ,130/132/134 Tanjong Pagar Rd Singapore 088536 Singapore,3.5,3,$$,"['Korean', 'Barbeque']",103.8433756,1.277478242,OUTRAM,CHINATOWN
Manna Korean,101-109 Telok Ayer Street Singapore 068574 Singapore,3.0,5,$$$$,"['Barbeque', 'Korean']",103.8484034,1.2818298,OUTRAM,CHINATOWN
Ju Shin Jung Korean Restaurant,1018 East Coast Parkway #02-01 Singapore 449877 Singapore,3.5,4,$$$$,"['Barbeque', 'Korean']",103.9139862,1.30202,MARINE PARADE,EAST COAST
MEAT n' CHILL,"805 Bukit Timah Rd #01-04, Sixth Avenue Centre Singapore 279883 Singapore",3.0,5,$$$,['Barbeque'],103.7949922,1.331633842,BUKIT TIMAH,HOLLAND ROAD
Wah! Kungfu 蛙! 功夫 炭烧牛蛙,74 Pagoda St Singapore 059233 Singapore,4.0,2,,"['Hunan', 'Szechuan', 'Barbeque']",103.84386,1.28385,OUTRAM,CHINATOWN
Moo Bar And Grill,21 McCallum Street The Clift #01-03/06 Singapore 069047 Singapore,2.5,6,$$$,"['Barbeque', 'Breakfast &amp; Brunch']",103.847279,1.279576,DOWNTOWN CORE,CECIL
Bee Cheng Hiang - Takashimaya,"391 Orchard Rd #B207-4-1, Takashimaya Food Hall Singapore 238873 Singapore",4.0,2,,"['Barbeque', 'Meat Shops', 'Singaporean']",103.8358796,1.303712988,ORCHARD,BOULEVARD
Gyu Kaku Japanese BBQ,15 Tanjong Katong Rd One KM mall Singapore 436950 Singapore,5.0,1,,"['Barbeque', 'Japanese']",103.9431,1.3298399,BEDOK,BEDOK NORTH
BBQ Chicken Wings,313 Orchard Rd Singapore 238895 Singapore,5.0,1,,['Barbeque'],103.83843,1.30089,ORCHARD,SOMERSET
Garang Grill,15 Swan Lake Ave Singapore 455711 Singapore,5.0,1,,"['Seafood', 'Barbeque']",103.9242165,1.321300061,BEDOK,FRANKEL
Tasty Barbecue Ye Lai Xiang,20 Maxwell Rd Singapore Singapore,5.0,1,,['Barbeque'],103.8445929,1.280231597,DOWNTOWN CORE,MAXWELL
Iskina Cebu,"73A Ayer Rajah Crescent #01-27, Timbre Singapore 139957 Singapore",5.0,1,,"['Barbeque', 'Filipino']",103.78746,1.29723,QUEENSTOWN,ONE NORTH
Gyuu+&nbsp;Yakiniku Grill,"6 Raffles Boulevard #01-18, Marina Square Singapore 039594 Singapore",3.5,2,$$$$,"['Japanese', 'Barbeque']",103.857422,1.290989492,DOWNTOWN CORE,MARINA CENTRE
Nanta BBQ,175 Thomson Road Singapore 307624 Singapore,4.0,1,$$$,"['Korean', 'Barbeque']",103.8437195,1.31833,NOVENA,MOULMEIN
Yakiniku-Oh Goen,1 Tanjong Pagar Rd #01-36 Singapore 082001 Singapore,3.0,2,,"['Yakiniku', 'Barbeque']",103.8431242,1.275453269,OUTRAM,CHINATOWN
BBQ Wholesale,81 Frankel Ave Singapore 458209 Singapore,2.5,3,$$,['Barbeque'],103.9190903,1.31524,BEDOK,FRANKEL
Su Korean BBQ,450 Toa Payoh Lorong 6 #01-11 Hersing Centre Singapore 319394 Singapore,4.0,1,$,"['Korean', 'Barbeque']",103.84354,1.34393,TOA PAYOH,TOA PAYOH WEST
Cheeky Chicky,774 North Bridge Road Singapore 198742 Singapore,4.0,1,,['Barbeque'],103.8598709,1.30343,ROCHOR,KAMPONG GLAM
One Two Kitchen,89 Tanjong Pagar Road Singapore 088510 Singapore,4.0,1,,"['Korean', 'Barbeque']",103.84373,1.277676908,OUTRAM,CHINATOWN
Jerry's BBQ &amp; Grill,277 Jalan Kayu Singapore 799505 Singapore,2.5,3,$$,['Barbeque'],103.8730087,1.397349954,SENGKANG,FERNVALE
DAL-IN 2 Korean Stone BBQ Sashimi Restaurant,21 Amoy St Singapore 069856 Singapore,4.0,1,$$,"['Barbeque', 'Korean']",103.8478775,1.28204,OUTRAM,CHINATOWN
BBQ Box,"21 Tan Quee Lan St # 01-03, Heritage Pl Singapore 188108 Singapore",4.0,1,,"['Barbeque', 'Chinese']",103.8563099,1.29876,DOWNTOWN CORE,BUGIS
Woojung In Singapore,45 Pekin Street #01-01 Far East Square Singapore 048775 Singapore,3.0,2,,"['Korean', 'Barbeque']",103.8492511,1.277907933,DOWNTOWN CORE,CECIL
Ming Yen Seafood,Boon Tat St Singapore 069620 Singapore,4.0,1,,"['Thai', 'Barbeque']",103.8504142,1.280343886,DOWNTOWN CORE,CECIL
SEOUL Restaurant @ Regent Hotel,1 Cuscaden Rd #03-02 Singapore 249715 Singapore,4.0,1,,"['Barbeque', 'Korean']",103.82519,1.30481,ORCHARD,TANGLIN
Mapo Galmegi,123 Telok Ayer St Singapore 068592 Singapore,4.0,1,,"['Korean', 'Barbeque']",103.84807,1.28119,OUTRAM,CHINATOWN
BBQ99,99 East Coast Rd Singapore 428795 Singapore,4.0,1,,"['Korean', 'Barbeque']",103.9041699,1.30571,MARINE PARADE,KATONG
Teng Sheng Korean Bbq Buffet Restaurant,"2F Ang Mo Kio Dr #02-09, ITE College Central Singapore 567720 Singapore",4.0,1,,"['Korean', 'Buffets', 'Barbeque']",103.85646,1.37675,ANG MO KIO,YIO CHU KANG EAST
Running Man,1 Raffles Pl #03-21 Downtown Core 048616 Singapore,5.0,1,$$,"['Korean', 'Barbeque']",103.8511519,1.284414354,DOWNTOWN CORE,RAFFLES PLACE
Yoogane,4 Tampines Central 5 #01-33A Singapore 529510 Singapore,4.0,1,,"['Korean', 'Barbeque']",103.9447,1.35259,TAMPINES,TAMPINES EAST
Talay Kata,181 Orchard Rd #08-04 Singapore 238896 Singapore,2.5,3,,"['Thai', 'Barbeque', 'Seafood']",103.8397986,1.300864669,ORCHARD,SOMERSET
"Pollo ""El Veloz"" Suc. Infonavit 1ª de Mayo",Calle Proletariado Mexicano s/n Infonavit 1ª de Mayo Singapore 680020 Singapore,4.0,1,,['Barbeque'],103.75328,1.37902,CHOA CHU KANG,TECK WHYE
Charcoal Pit,15 Enggor St #12-00 Singapore 079716 Singapore,2.5,2,$$,"['Steakhouses', 'Burgers', 'Barbeque']",103.8441315,1.27396,DOWNTOWN CORE,ANSON
Rocks Urban Grill + Bar,2 Marina Boulevard #02-01/02 Singapore 018987 Singapore,3.0,2,,"['Barbeque', 'Bars']",103.8526077,1.28081,DOWNTOWN CORE,CENTRAL SUBZONE
Mookata,81 Lorong Chencharu #01-04 Singapore 769198 Singapore,2.5,2,,"['Thai', 'Barbeque']",103.829567,1.41298,YISHUN,KHATIB
Mook's Thai Mookata BBQ,2 Liang Seah St Singapore 189023 Singapore,3.0,1,,"['Barbeque', 'Thai']",103.85671,1.29785,DOWNTOWN CORE,BUGIS
Maru Korean BBQ,27 Mohamed Sultan Rd Singapore 238971 Singapore,3.0,1,,"['Barbeque', 'Korean']",103.84111,1.2934,RIVER VALLEY,INSTITUTION HILL
Kwon Guem Sung Korean BBQ,"8 Kallang Ave #01-29,Aperia Mall Singapore 339509 Singapore",3.0,1,,"['Korean', 'Buffets', 'Barbeque']",103.8639199,1.31115,KALLANG,KALLANG BAHRU
